process_name,component_id,component_name,component_type,component_subtype,component_version,component_current_version,component_branch,deployment_id,environment_id,deployed_date,deployed_by,package_version
[sub] Generate Emma Member Export and Write to Salesforce,395e0667-4d4b-409a-9199-e798ca63e130,[YLGlobal] EmmaSubaccountSync INSERT,connector-action,officialboomi-X3979C-dbv2da-prod,4,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,348b34df-98fc-4b8d-8859-46a30f0ce7f2,[YLGlobal] EmmaMemberSync INSERT,connector-action,officialboomi-X3979C-dbv2da-prod,2,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,30883b0c-bb20-436d-b66a-a95ea0925a5e,[Salesforce] Get CommSubscriptionConsent via Mission Unit Code ONLY,connector-action,salesforce,2,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,43854b24-d0cc-4a1d-aebd-f3365fc6a34f,[Salesforce] Send SOQL Query,connector-action,salesforce,6,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,a7885c63-533b-4179-8f3f-99acaa516add,[Salesforce] Contact CREATE,connector-action,salesforce,12,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,ee746b99-426c-4b7a-a133-ac3aa864e61c,[Emma Refactor 2.0] Query Contact for Individual ID,connector-action,salesforce,6,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,5bb9a410-ca8d-4db3-a7bf-f6ddb06dbda0,[Salesforce] Get CommSubscriptionConsent via CSC Name,connector-action,salesforce,5,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,975a7e45-31e9-48fd-9f0f-01c936f54260,"[Salesforce] CommSubscription, CommSubscriptionChannelType QUERY",connector-action,salesforce,11,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,7e3010f9-1d53-4a83-a5b6-c9a9f552f852,[YLGlobal] EmmaMessageQueue UPDATE,connector-action,officialboomi-X3979C-dbv2da-prod,5,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,75f296eb-b830-4a9c-8f40-5749e1b08b3d,[YLGlobal] Integrations.EmmaMessageQueue INSERT,connector-action,officialboomi-X3979C-dbv2da-prod,5,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,34f2aff6-efee-4a66-a5b7-ce61912f1c54,[YLGlobal] EmmaMessageQueue GET By EmmaMemberID,connector-action,officialboomi-X3979C-dbv2da-prod,2,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Generate Emma Member Export and Write to Salesforce,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,6232bb65-7d56-41de-b088-787c38f57253,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-10T15:16:33Z,andy.strubhar@argano.com,3.14.0
[sub] Write WCX Record to Snowflake Reporting Table,ec6f6df0-5a8c-4df4-a8bd-c9a72b3c1d9b,[Snowflake] INTEGRATION_SERVICE_ACCOUNT - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-snowfl-prod,13,TRUE,main,59e1c307-5d64-4ea6-80bf-e38d6169a785,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T15:07:18Z,andy.strubhar@argano.com,1.1.0
[sub] Write WCX Record to Snowflake Reporting Table,68015211-13ea-4939-983b-4467042ee81b,[Snowflake] WCX_API_RECORDS CREATE,connector-action,officialboomi-X3979C-snowfl-prod,8,TRUE,main,59e1c307-5d64-4ea6-80bf-e38d6169a785,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T15:07:18Z,andy.strubhar@argano.com,1.1.0
[sub] Write WCX Record to Snowflake Reporting Table,7e56a6ac-10a2-4417-9c26-6152b6d5e89a,[Snowflake] WCX_API_RECORDS_TEST CREATE,connector-action,officialboomi-X3979C-snowfl-prod,8,TRUE,main,59e1c307-5d64-4ea6-80bf-e38d6169a785,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T15:07:18Z,andy.strubhar@argano.com,1.1.0
[Main] HC Form Status to SF Status,ca2cb342-3ba6-4e5b-9ae2-c8f2c3997fdb,"[Salesforce] CampaignMembers, Campaigns by CampaignID QUERY",connector-action,salesforce,19,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[Main] HC Form Status to SF Status,56ef3646-c1e5-4070-a81c-e28a1acc3f38,[Salesforce] CampaignMember UPDATE,connector-action,salesforce,8,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[Main] HC Form Status to SF Status,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[Main] HC Form Status to SF Status,bc2f5f37-e93b-491b-8b2c-7efd3374e25b,[YLGlobal] HCForms QUERY,connector-action,officialboomi-X3979C-dbv2da-prod,100,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[Main] HC Form Status to SF Status,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[Main] HC Form Status to SF Status,954c8d8a-b7c9-4f34-8c9f-1eb28bd6c57a,"[OLD][Salesforce] Campaign, CampaignDetail, CampMissionUnit By StartDate and RecordTypeId QUERY",connector-action,salesforce,23,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[Main] HC Form Status to SF Status,970d77ed-92c4-4c8e-8f5f-db844e078845,"[NEW][Salesforce] Campaign, CampaignDetail, CampMissionUnit By StartDate and RecordTypeId QUERY",connector-action,salesforce,3,TRUE,main,876c2d80-b452-48a4-bd7c-9fa6686089ea,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-05-01T18:54:27Z,andy.strubhar@argano.com,4
[WebSvc] DQ Order Requested Event Listener,6837cfd5-5aa9-456e-97fa-7e660822656e,DQ Order Requested,connector-action,sfpe,2,TRUE,main,fe9b2438-7878-4eaf-9460-11211e5148d0,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-07T20:09:35Z,andy.strubhar@argano.com,5.5
[WebSvc] DQ Order Requested Event Listener,aa9935ab-4cb0-4f0c-a752-69409961c378,Salesforce Platform Events Connection,connector-settings,sfpe,9,TRUE,main,fe9b2438-7878-4eaf-9460-11211e5148d0,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-07T20:09:35Z,andy.strubhar@argano.com,5.5
[Main] Create WCX Account from New Mission Unit,b0e32b77-b5fd-40ca-a924-c1422d8b51f0,[WQL] POST Access Token Request,connector-action,http,20,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,7fc9f57d-5324-4817-9d18-bba76932245b,[WQL] POST Custom Query,connector-action,http,19,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,98d53aa3-d9e2-4116-bcf4-9b76248f8573,[WCX] Webconnex API,connector-settings,http,6,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,f271a234-b15a-4eb3-88ae-b135c451ccdf,[WCX] GET Request,connector-action,http,8,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,0ada20d0-7441-41a0-8d14-acc6cc53aea0,[WCX] Create Account POST ,connector-action,http,5,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,dc9f88c3-fa63-4757-a6dc-c3e470975e06,[Workday] WQL API - SET BY EXTENSIONS,connector-settings,http,22,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[Main] Create WCX Account from New Mission Unit,51fb27b9-c546-4623-8ce2-ebeeea3c7106,[YLGlobal] Get MissionUnits Eligible for WCX Account from MissionUnitHierarchyMaster,connector-action,officialboomi-X3979C-dbv2da-prod,23,TRUE,main,e7413d51-e4f5-4ade-a086-cb2aa32a2b6f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-29T20:38:05Z,andy.strubhar@argano.com,2.3.0
[WebSvc] TazWorks RSI Webhook Listener,81fbc653-e1b3-404d-992e-f187d5f01ed3,[TazWorks RSI] Webhook Listener,connector-action,wss,4,TRUE,main,43255846-cc83-4435-a222-7545e5b50a31,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-11-26T16:11:43Z,andy.strubhar@argano.com,6.1
[Main] Send Workday Locations Data Quality Notification Email,dc9f88c3-fa63-4757-a6dc-c3e470975e06,[Workday] WQL API - SET BY EXTENSIONS,connector-settings,http,22,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Main] Send Workday Locations Data Quality Notification Email,b0e32b77-b5fd-40ca-a924-c1422d8b51f0,[WQL] POST Access Token Request,connector-action,http,20,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Main] Send Workday Locations Data Quality Notification Email,7fc9f57d-5324-4817-9d18-bba76932245b,[WQL] POST Custom Query,connector-action,http,19,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Main] Send Workday Locations Data Quality Notification Email,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Main] Send Workday Locations Data Quality Notification Email,02c63366-d27f-4405-ae17-ea93f752260c,[IMAP Mail] Send Error Email Notification,connector-action,mailsdk,2,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Main] Send Workday Locations Data Quality Notification Email,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Main] Send Workday Locations Data Quality Notification Email,55677a8d-ed3e-48d8-b6c1-6c488dbd329f,[YLGlobal] LocationStage QUERY,connector-action,officialboomi-X3979C-dbv2da-prod,9,TRUE,main,31213fb6-ddc6-45d4-8802-5760ac4c2180,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-12T20:17:58Z,andy.strubhar@argano.com,1.1
[Web Svc] Generate Print Shop Files from SF,f63347c4-3b44-460d-b7a7-c739bc705dd2,[WSS] Generate Print Shop Files From SF,connector-action,wss,1,TRUE,main,fee1ba10-dbd1-4acc-94d8-e751243b85fd,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-07-09T20:48:53Z,andy.strubhar@argano.com,1.1.1
[Main] WCX Pages Quarantine Notification,b2f73c60-f715-4106-8dc2-7eafb2d302cd,[WCX] POST Query,connector-action,http,10,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Main] WCX Pages Quarantine Notification,98d53aa3-d9e2-4116-bcf4-9b76248f8573,[WCX] Webconnex API,connector-settings,http,6,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Main] WCX Pages Quarantine Notification,0e97f5f6-b517-40c9-854b-929a8bc505fb,[YLGlobal] WCXRegistrantCatchup DELETE,connector-action,officialboomi-X3979C-dbv2da-prod,10,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Main] WCX Pages Quarantine Notification,8a58d295-4da0-4962-93a5-a6cea90407ac,[YLGlobal] WCXRegistrantCatchup QUERY,connector-action,officialboomi-X3979C-dbv2da-prod,2,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Main] WCX Pages Quarantine Notification,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Main] WCX Pages Quarantine Notification,878289ce-89b4-4920-a162-cba3a236825e,[IMAP Mail] Send Email with Attachment from IMAP Attachments Cache,connector-action,mailsdk,6,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Main] WCX Pages Quarantine Notification,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,a4ba6f99-e7bc-4c14-a098-afcca40d8487,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-13T22:39:37Z,andy.strubhar@argano.com,5.1.1
[Web Svc] UserNeedsAttention proxy,6f6e1360-61e6-4349-905a-42c975f441ea,[YL Apps] UserNeedsAttention,connector-action,wssoapclientsdk,1,TRUE,main,d00b0e7b-6b08-4eb5-ac80-9787b3cd7322,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-05-28T16:36:39Z,kknapp@sc.younglife.org,3
[Web Svc] UserNeedsAttention proxy,ed3743b4-3b58-4575-b22b-456728b94df4,[YL apps SOAP] apps.younglife.org AppsLoginProcess,connector-settings,wssoapclientsdk,4,TRUE,main,d00b0e7b-6b08-4eb5-ac80-9787b3cd7322,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-05-28T16:36:39Z,kknapp@sc.younglife.org,3
[Web Svc] UserNeedsAttention proxy,6460831c-1eca-4e56-8f7a-4442e51358d5,[YLApps] UserNeedsAttention,connector-action,wss,3,TRUE,main,d00b0e7b-6b08-4eb5-ac80-9787b3cd7322,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-05-28T16:36:39Z,kknapp@sc.younglife.org,3
[Web Svc] Get all Emma Members with specific Email (DSAR),878289ce-89b4-4920-a162-cba3a236825e,[IMAP Mail] Send Email with Attachment from IMAP Attachments Cache,connector-action,mailsdk,6,TRUE,main,c78f16e5-8c4f-4eae-aee1-a1d4819ce3fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-03T19:34:02Z,andy.strubhar@argano.com,2.2.0
[Web Svc] Get all Emma Members with specific Email (DSAR),b637dc48-9404-4abf-8581-664afe7da7b3,[Emma] Get Subaccounts,connector-action,http,3,TRUE,main,c78f16e5-8c4f-4eae-aee1-a1d4819ce3fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-03T19:34:02Z,andy.strubhar@argano.com,2.2.0
[Web Svc] Get all Emma Members with specific Email (DSAR),c0e22831-da3f-4500-b55d-a666f321702e,[Emma] Integration User - SET BY EXTENSIONS,connector-settings,http,3,TRUE,main,c78f16e5-8c4f-4eae-aee1-a1d4819ce3fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-03T19:34:02Z,andy.strubhar@argano.com,2.2.0
[Web Svc] Get all Emma Members with specific Email (DSAR),8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,c78f16e5-8c4f-4eae-aee1-a1d4819ce3fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-03T19:34:02Z,andy.strubhar@argano.com,2.2.0
[Web Svc] Get all Emma Members with specific Email (DSAR),fa225297-acd8-4cb5-ab01-f1b53a7a26a4,[Emma] Get Member by Email and Subaccount,connector-action,http,1,TRUE,main,c78f16e5-8c4f-4eae-aee1-a1d4819ce3fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-03T19:34:02Z,andy.strubhar@argano.com,2.2.0
[Web Svc] Get all Emma Members with specific Email (DSAR),8cd0e455-b0a0-49e0-8ac3-b6d451408fbc,[Emma] Delete Email from all Emma Accounts (DSAR),connector-action,wss,2,TRUE,main,c78f16e5-8c4f-4eae-aee1-a1d4819ce3fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-03T19:34:02Z,andy.strubhar@argano.com,2.2.0
[Web Svc] DQ to YLGlobal,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,84bd6dbf-73eb-4d4b-9879-1cba6b87f339,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-09-04T16:14:58Z,mamiller@sc.younglife.org,2
[Web Svc] DQ to YLGlobal,f72c395f-cad5-43c0-b6de-0806b8379d48,[DQ] createDQTrainingCompletion,connector-action,wss,1,TRUE,main,84bd6dbf-73eb-4d4b-9879-1cba6b87f339,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-09-04T16:14:58Z,mamiller@sc.younglife.org,2
[Web Svc] DQ to YLGlobal,1b78c8bf-a1d9-43fa-a44a-8c64b4365898,[YLGlobal] usp_GetUserIdFromUsername EXECUTE,connector-action,officialboomi-X3979C-dbv2da-prod,1,TRUE,main,84bd6dbf-73eb-4d4b-9879-1cba6b87f339,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-09-04T16:14:58Z,mamiller@sc.younglife.org,2
[Web Svc] DQ to YLGlobal,df83d949-4402-48d8-8b92-d4a55fc91550,[YLGlobal] DQ.TrainingCompletion INSERT,connector-action,officialboomi-X3979C-dbv2da-prod,3,TRUE,main,84bd6dbf-73eb-4d4b-9879-1cba6b87f339,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-09-04T16:14:58Z,mamiller@sc.younglife.org,2
[Main] SF Registrant ID Update to HC Forms,72d55692-c59e-4c60-bd59-018cee7d4377,[YLGlobal] usp_UpdateFormRegistrantID EXECUTE,connector-action,officialboomi-X3979C-dbv2da-prod,1,TRUE,main,e4a9adac-a60f-44b8-990a-58375e51bbd2,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-20T21:43:57Z,andy.strubhar@argano.com,2
[Main] SF Registrant ID Update to HC Forms,79c0de74-8eca-402e-9217-012ccef07428,"[Salesforce] IntQ__c from Direction__c, IsProcessed, & SourceSystem QUERY",connector-action,salesforce,15,TRUE,main,e4a9adac-a60f-44b8-990a-58375e51bbd2,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-20T21:43:57Z,andy.strubhar@argano.com,2
[Main] SF Registrant ID Update to HC Forms,b2d535be-25a8-440f-867f-300d3a3f9c0a,[Salesforce] IntQ__c UPDATE,connector-action,salesforce,5,TRUE,main,e4a9adac-a60f-44b8-990a-58375e51bbd2,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-20T21:43:57Z,andy.strubhar@argano.com,2
[Main] SF Registrant ID Update to HC Forms,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,e4a9adac-a60f-44b8-990a-58375e51bbd2,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-20T21:43:57Z,andy.strubhar@argano.com,2
[Main] SF Registrant ID Update to HC Forms,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,e4a9adac-a60f-44b8-990a-58375e51bbd2,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-20T21:43:57Z,andy.strubhar@argano.com,2
"[Main] TazWorks RSI Create Applicant, License & Order",7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",531f981f-0dd2-4c8f-9ee6-0c560ab971f8,[RSI TazWorks] POST JSON Endpoint,connector-action,http,2,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",f3ec4bd4-eba3-400d-b7da-8aec2763f8a1,TazWorks RSI - SET BY EXTENSIONS,connector-settings,http,8,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",0d7409fb-7584-4ca1-b51b-b296e2212b82,[YL API] PUT JSON Endpoint,connector-action,http,7,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",37898921-19e9-437b-be80-9362cba76d9a,[YLGlobal] TazWorksCBCandDQSync INSERT Request,connector-action,officialboomi-X3979C-dbv2da-prod,1,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",4e27658e-6d5c-4da3-bcdc-c9a661589a6e,[YL API] Young Life API - SET BY EXTENSIONS,connector-settings,http,12,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",bb7a67fd-e7e5-4507-af84-a199b0a1902c,[YL API] GET JSON,connector-action,http,7,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
"[Main] TazWorks RSI Create Applicant, License & Order",e47aeba2-78b3-4f23-8011-c3373bf43306,[Salesforce] LMPrivateDetail__c UPDATE,connector-action,salesforce,6,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
